AgentID,X,Y,Type,Status,PopDensity,TempCelsius
e315080f-113f-4a17-a8b6-1d2bc831e053,38.746845,8.978743,WaterTank,true,1.0000,22.00
8288d46d-fb2b-4de9-ae04-bb282d8820c1,38.722177,8.989516,WaterTank,true,1.0000,22.00
cbe5eb30-4154-49d7-9a3d-96cef21bf221,38.709211,8.992160,WaterTank,true,1.0000,22.00
01445804-1319-4e56-8c72-ddeaee7ea8b7,38.770189,9.008419,WaterTank,true,1.0000,22.00
d8b99969-83ab-47a9-9548-4148c915412f,38.753313,9.008728,WaterTank,true,1.0000,22.00
1c9ae528-dde6-439a-be6c-67d54954db8c,38.723878,8.996849,WaterTank,true,1.0000,22.00
3cc1422d-4cc2-4ad1-abdc-fe83610f7de0,38.760550,9.000428,WaterTank,true,1.0000,22.00
3152e74f-7849-4915-80d0-289311afce17,38.779079,8.979713,WaterTank,true,1.0000,22.00
a6e41c73-e036-4534-b450-ad80cc98e632,38.783147,8.983220,WaterTank,true,1.0000,22.00
e64c728d-df11-4783-ac6c-137ff8771c34,38.774846,8.989589,WaterTank,true,1.0000,22.00
66ff7c37-d605-4b32-b2e6-59de86c29f19,38.770438,8.980955,WaterTank,true,1.0000,22.00
08b51a60-ded0-41d5-90bc-b041b4be2ce3,38.785240,8.998107,WaterTank,true,1.0000,22.00
c8c8c909-fbad-47f2-ad33-b8d9f8ca2a40,38.762681,8.961210,WaterTank,true,1.0000,22.00
d3f5589c-1cb3-42b3-bad8-6ef3b21f8e5f,38.804638,8.983395,WaterTank,true,1.0000,22.00
7ed6e33f-75e3-4f17-85a8-4ef87314f042,38.804216,9.015899,WaterTank,true,1.0000,22.00
d9996d77-bbc0-4350-82c3-4cefc241c8db,38.719048,9.002174,WaterTank,true,1.0000,22.00
9494b910-7b10-4c3c-ab8d-533678fcabd6,38.747398,8.970491,WaterTank,true,1.0000,22.00
8cf3c08f-0214-440d-aaf9-f74f330508c3,38.764602,8.997683,WaterTank,true,1.0000,22.00
4f3a3be7-0c9f-4a0a-aa71-f8452657fd11,38.741510,8.944894,WaterTank,true,1.0000,22.00
09456732-93cc-4f8c-b25f-1baef85ddc15,38.736226,9.015336,WaterTank,true,1.0000,22.00
d13e13f4-90a6-497c-b2ee-b0ab53f7bda0,38.726713,8.956290,WaterTank,true,1.0000,22.00
6df00b65-1855-489a-9b5e-911b0ca8b10a,38.724407,9.016861,WaterTank,true,1.0000,22.00
9d644231-421a-40cb-8c57-260935a61d82,38.782120,8.949662,WaterTank,true,1.0000,22.00
51d26297-447d-4b54-92e4-2de888be0b36,38.726074,8.980644,WaterTank,true,1.0000,22.00
07bf2514-a9b9-486e-b800-07127f72eb89,38.709187,8.965253,WaterTank,true,1.0000,22.00
0c480bfe-e8f0-420b-908f-f1b6f42afbc3,38.796759,8.951093,WaterTank,true,1.0000,22.00
36c1c1b2-de50-4afc-a76a-c000e759fe1b,38.766898,9.003880,WaterTank,true,1.0000,22.00
e3825338-f68b-4827-b794-74ecf6f320e7,38.785576,8.953080,WaterTank,true,1.0000,22.00
667638d9-49d1-48b8-b773-b4e4dee67ffe,38.713550,8.930807,WaterTank,true,1.0000,22.00
1d706a21-a93e-43da-a3ec-ad52279e3ecd,38.721933,9.018834,WaterTank,true,1.0000,22.00
78512b16-9e5d-44c0-8cfe-4c098d0244d4,38.751518,8.966786,WaterTank,true,1.0000,22.00
426adb9f-0939-4a24-b197-97e2cc27a897,38.803523,8.984158,WaterTank,true,1.0000,22.00
1c62547b-4deb-4a4a-a7bf-868901e7f0a5,38.715935,8.950906,WaterTank,true,1.0000,22.00
1ec72dfe-bde3-4dd6-bd58-c3ecf95d250a,38.768770,8.998428,WaterTank,true,1.0000,22.00
9f151a90-f16b-473c-be81-515ffd19d544,38.796026,9.024073,WaterTank,true,1.0000,22.00
6467e807-f69b-4167-8f64-25a5fd41f3a5,38.723788,8.958568,WaterTank,true,1.0000,22.00
41e39653-5026-41fa-af95-13abc11f643b,38.728709,8.974189,WaterTank,true,1.0000,22.00
168a8ca8-1e41-4c75-8a1b-4069b0ee35d2,38.733773,9.021009,WaterTank,true,1.0000,22.00
09427370-fb18-4cfa-855d-8b42a54dc371,38.758045,9.004560,WaterTank,true,1.0000,22.00
10b8044b-dfc8-488d-8848-aa358f0b2824,38.781905,8.967660,WaterTank,true,1.0000,22.00
b0353ecd-5818-4d68-9e98-0e716b36778b,38.711296,8.935548,WaterTank,true,1.0000,22.00
769053e4-54e2-4f4d-9d37-ab59aa2b3356,38.744944,9.001986,WaterTank,true,1.0000,22.00
e25b72a1-1577-435a-b8f5-f5dcfa9d4251,38.802560,9.026171,WaterTank,true,1.0000,22.00
b80df724-0476-485c-9a12-282813fe3a0e,38.734080,9.029501,WaterTank,true,1.0000,22.00
4c00f03e-c461-4ea3-b973-2353cafc1345,38.738373,9.007142,WaterTank,true,1.0000,22.00
a8188026-897b-4f77-8074-d871a4ca333e,38.802010,8.933379,WaterTank,true,1.0000,22.00
4cfe0694-6927-41c3-a2b9-c790dfadb347,38.766132,8.949727,WaterTank,true,1.0000,22.00
e6fe4ca5-30d9-4547-bd15-56108dc6da75,38.722783,8.990294,WaterTank,true,1.0000,22.00
0fc890ca-bba0-4235-99c5-6197e9284f59,38.775843,8.955857,WaterTank,true,1.0000,22.00
ba9eef5d-9768-401d-9b30-2ce2b587e4c6,38.709666,8.984260,WaterTank,true,1.0000,22.00
efd8c144-a9cf-42c9-bb61-a48678769f1f,38.738464,8.944080,WaterTank,true,1.0000,22.00
6f549702-5ba6-4dac-9859-169a98600026,38.748060,8.966914,WaterTank,true,1.0000,22.00
485e4526-8aeb-44ab-8b8a-4ae260ea7479,38.739957,9.023231,WaterTank,true,1.0000,22.00
861e7251-bd52-46e1-a79c-767efcf8fc74,38.785487,8.981571,WaterTank,true,1.0000,22.00
b85b1194-1707-4328-b20e-cc446d981828,38.749197,8.991091,WaterTank,true,1.0000,22.00
63fc92aa-511c-4fe7-a082-a136e0aa46dd,38.738698,9.015328,WaterTank,true,1.0000,22.00
177f33a4-8d9c-4691-ad3a-39ed4e15a833,38.740004,8.968869,WaterTank,true,1.0000,22.00
e6186065-f932-4c52-ae6a-1ed2e39483ae,38.749143,8.968595,WaterTank,true,1.0000,22.00
b994d3a0-3cb1-4c86-87e6-deee4b62b9d0,38.772820,8.983974,WaterTank,true,1.0000,22.00
372723d6-4830-440c-92b1-c29e9e499f0e,38.742403,8.934672,WaterTank,true,1.0000,22.00
69dc4da4-ed80-4d4a-b077-bbb2de62a97e,38.729926,8.943348,WaterTank,true,1.0000,22.00
aa48790a-3e1b-4d24-aa72-4a746a142a1f,38.724559,8.963317,WaterTank,true,1.0000,22.00
4564571a-ac5a-49d8-b168-68930ea3c132,38.789602,8.997526,WaterTank,true,1.0000,22.00
0f257977-7036-42f3-b028-6c590f92d854,38.779106,8.941731,WaterTank,true,1.0000,22.00
ace06011-3331-4f60-accd-33b295ac38f9,38.719275,8.981643,WaterTank,true,1.0000,22.00
96f79d11-5e00-4932-8852-9c811d9130eb,38.711660,8.963980,WaterTank,true,1.0000,22.00
26008e71-63d9-426b-ab61-2e66a38e78d0,38.765417,8.933747,WaterTank,true,1.0000,22.00
411a1cc1-e794-4773-bba4-dae6ded9b653,38.726556,8.975616,WaterTank,true,1.0000,22.00
c9d6567f-47b4-40e8-a1b5-94c92e80abe5,38.718890,8.933077,WaterTank,true,1.0000,22.00
25e4ca83-1adb-4498-9640-272530373d83,38.709350,8.974065,WaterTank,true,1.0000,22.00
9b48bd67-bfa4-49ff-b3fe-9c5e2a682bc1,38.738371,8.971375,WaterTank,true,1.0000,22.00
77c12134-137a-4b63-835d-ea240fa69acd,38.732338,9.017378,WaterTank,true,1.0000,22.00
ee31f428-4e96-4681-b47e-9df11adc22ec,38.721689,8.968819,WaterTank,true,1.0000,22.00
4dc6d5fb-5cf0-4c06-b06a-0a74cd9b5634,38.796350,8.943983,WaterTank,true,1.0000,22.00
61313c71-ebef-4a33-8bbb-234808a1665e,38.725103,8.972853,WaterTank,true,1.0000,22.00
8b24f85c-42e5-488d-95a1-26790cd42c0c,38.771447,8.934341,WaterTank,true,1.0000,22.00
3d5b34a7-2cc6-494e-8584-b7a966f86012,38.743961,8.932943,WaterTank,true,1.0000,22.00
2f4ff61b-84ed-45c2-9237-68ed6a9a40df,38.801544,8.951736,WaterTank,true,1.0000,22.00
82785491-1131-4c2a-a964-24c93d29a2a7,38.784672,9.027232,WaterTank,true,1.0000,22.00
bd15bb80-90c4-49ef-8a98-ef73f4de48f5,38.793572,8.983907,WaterTank,true,1.0000,22.00
320fa843-4f51-4796-aa47-7f657dcd6bc7,38.777559,9.028063,WaterTank,true,1.0000,22.00
07ffbea1-0dc1-46fb-9dae-945c06283540,38.720484,8.969820,WaterTank,true,1.0000,22.00
0763ad1d-555e-429a-aa49-bb466339bb63,38.802901,8.932541,WaterTank,true,1.0000,22.00
3d126759-78d4-4d83-bd77-109e067aa868,38.729218,8.936618,WaterTank,true,1.0000,22.00
e9ae8fc4-cfb6-4e61-a677-fcbf1ccb0822,38.728373,8.951558,WaterTank,true,1.0000,22.00
53261a80-e089-4936-ab8d-815cf15f24d6,38.759671,8.990619,WaterTank,true,1.0000,22.00
de85b5c4-8bcd-4924-98c0-58894e2875bd,38.785076,8.946126,WaterTank,true,1.0000,22.00
39bbe37e-dc57-442b-ac75-5524c5b3d66e,38.748817,9.003209,WaterTank,true,1.0000,22.00
5c068479-fb9e-41ad-99a7-0c7c149d3d3c,38.741483,9.023408,WaterTank,true,1.0000,22.00
578a7207-1089-4029-a369-e9f15241c24c,38.715276,9.007578,WaterTank,true,1.0000,22.00
183dfc69-e96a-45bb-86ca-648b2575ec18,38.769897,8.956479,WaterTank,true,1.0000,22.00
54e3b52b-2a76-494b-b250-4afa2f97ce07,38.793966,8.975458,WaterTank,true,1.0000,22.00
154185ce-1e7f-4007-a9ce-0aa5ba0bfcee,38.738373,8.971650,WaterTank,true,1.0000,22.00
f7241676-6ef3-494a-afaa-c7494a882942,38.717925,8.974403,WaterTank,true,1.0000,22.00
570f9fa3-c42d-42ef-9d9e-eb2f52f94062,38.802564,8.955083,WaterTank,true,1.0000,22.00
d857377f-719e-4582-9cdf-b13c4267bf7e,38.724921,9.015560,WaterTank,true,1.0000,22.00
e5851090-b01d-4975-83f7-2354607c40fd,38.716611,8.966479,WaterTank,true,1.0000,22.00
e4eb9ba1-2b9c-4c3b-88b9-c55c3c099d63,38.800200,8.989563,WaterTank,true,1.0000,22.00
433764c4-ea79-4ddb-be94-1ce32fc30c61,38.729888,9.011764,WaterTank,true,1.0000,22.00
44168f48-cff8-4c84-8eee-648945722302,38.753510,8.953816,WaterTank,true,1.0000,22.00
15565a93-9e4d-4e29-b3e5-a54d60924744,38.787369,9.018992,WaterTank,true,1.0000,22.00
edcf4dc1-90c6-4478-a46b-8db2ee7af962,38.768489,8.978355,WaterTank,true,1.0000,22.00
0d787483-3cb5-471b-8a1e-3834b807b374,38.805319,8.982091,WaterTank,true,1.0000,22.00
2444df72-90d8-42c6-8e6b-6782500cdedc,38.755584,8.979395,WaterTank,true,1.0000,22.00
bce92bbd-53ed-492d-8b9c-7f6898e3b53a,38.751185,8.985616,WaterTank,true,1.0000,22.00
f20a3a14-51e6-4d3f-9963-11bb9b0b3ad2,38.785828,8.969802,WaterTank,true,1.0000,22.00
8a30e91f-b4b8-4e84-987e-09a6633fc792,38.716793,9.000328,WaterTank,true,1.0000,22.00
c4564dcf-4dcc-4e2d-ad50-052f96b9aa34,38.782161,8.933931,WaterTank,true,1.0000,22.00
b4648f1a-349c-485b-b783-e914a71752c0,38.737354,8.944211,WaterTank,true,1.0000,22.00
ad029a08-1647-41d5-8a13-a0888d163b0c,38.797379,8.990640,WaterTank,true,1.0000,22.00
897ef2cc-b6b1-4422-923e-081702085bde,38.775265,8.936446,WaterTank,true,1.0000,22.00
fb709f65-0f97-46a8-8c9d-ed9950c1fecc,38.713396,8.942725,WaterTank,true,1.0000,22.00
50b2a8ff-7ba7-476d-8010-f399596246df,38.757340,8.932882,WaterTank,true,1.0000,22.00
a64d38a2-42ea-4de0-9131-860d439333de,38.755178,9.023676,WaterTank,true,1.0000,22.00
d7473553-60bf-4b78-9892-e36a9c00221f,38.726842,9.020735,WaterTank,true,1.0000,22.00
e7243f1d-6ea3-4782-aa44-4c7ab2bd89bf,38.724519,8.943315,WaterTank,true,1.0000,22.00
aeca5723-ed40-4fbd-a07f-45e54130066c,38.747591,8.967500,WaterTank,true,1.0000,22.00
d67c5ce5-e6f3-47f7-a685-fbf4a0708992,38.723800,9.002769,WaterTank,true,1.0000,22.00
f9de1900-5128-427f-a0e5-c677b8a2d91a,38.776389,8.964495,WaterTank,true,1.0000,22.00
d8b60b34-f05e-422b-8f9f-dd64f4c5d863,38.757887,8.996187,WaterTank,true,1.0000,22.00
9e50c934-b375-44dd-b350-557757936cea,38.802170,8.978964,WaterTank,true,1.0000,22.00
ed3546a8-57cd-4e5b-83c2-07f5a7ce411b,38.773580,8.941701,WaterTank,true,1.0000,22.00
be581c43-d9ae-42d5-833b-ee373ff49139,38.735515,9.030364,WaterTank,true,1.0000,22.00
0f8ad4d9-486c-450a-85b2-fcae5f7fd48e,38.720279,8.987375,WaterTank,true,1.0000,22.00
55126ac7-1939-4c48-a9b9-ca6d81d46c23,38.720559,8.936206,WaterTank,true,1.0000,22.00
e0aaeeaf-1e8f-4226-ad70-4ec66b75f0ed,38.793024,9.019208,WaterTank,true,1.0000,22.00
b99d4dc0-6880-4025-96d7-785ddce62633,38.732813,8.930762,WaterTank,true,1.0000,22.00
e8e4d006-bf08-4d32-b2a3-8e442453b62c,38.749591,8.957742,WaterTank,true,1.0000,22.00
506c093d-cc8b-4fc6-9667-d17f3f6c3d50,38.721063,8.945963,WaterTank,true,1.0000,22.00
a377db8d-76c6-412b-ba1c-39e3b2957a1e,38.777062,8.967441,WaterTank,true,1.0000,22.00
d0c6dbc5-4a8e-4cc3-bac7-b3d4ea81d197,38.749257,8.957988,WaterTank,true,1.0000,22.00
b209800c-add2-4e06-af1a-3086a87afa30,38.720053,9.018680,WaterTank,true,1.0000,22.00
f197af5f-c205-4e74-b436-b850551c51f7,38.795172,8.945324,WaterTank,true,1.0000,22.00
63d041f7-ee88-46bb-8d50-6e91dd5518a6,38.772775,8.936106,WaterTank,true,1.0000,22.00
16f0e3c4-0ea3-4910-aff0-c07dc6f8dc2f,38.766643,8.974477,WaterTank,true,1.0000,22.00
4f22739d-e091-4f59-ab8b-10980024596c,38.780127,8.939014,WaterTank,true,1.0000,22.00
ad60b553-7dc3-4704-b7b0-b2c252480d2c,38.803299,9.028077,WaterTank,true,1.0000,22.00
9450c30d-ffe1-4739-aba6-cb492bae0a6e,38.789242,9.029571,WaterTank,true,1.0000,22.00
38dd7a61-9570-4193-a2cc-fd4ead0c63c6,38.741958,9.016738,WaterTank,true,1.0000,22.00
475d713a-08c4-4463-8f96-c97462e562a5,38.742211,9.012868,WaterTank,true,1.0000,22.00
6022c36e-04f7-4c30-846f-da11f2652c5b,38.737261,8.970867,WaterTank,true,1.0000,22.00
46a3a3cc-310c-4c26-bd56-0a931726be0b,38.803141,8.939182,WaterTank,true,1.0000,22.00
efc1999f-450f-4168-b245-8f4b2ff1eb5e,38.745580,8.991483,WaterTank,true,1.0000,22.00
bfa708d5-cae2-4a02-9a72-5272689798d1,38.768298,8.943261,WaterTank,true,1.0000,22.00
50b076ce-750f-4880-aa26-c413330b904f,38.799913,8.950174,WaterTank,true,1.0000,22.00
cfe1c588-942f-4ad7-8344-59798dcf4bd4,38.716748,9.018077,WaterTank,true,1.0000,22.00
b41d865b-8bf9-4ffc-9b2d-19a75d274791,38.726190,8.967463,WaterTank,true,1.0000,22.00
05466d3a-5720-4e0d-a521-7bda372f807f,38.720734,9.001192,WaterTank,true,1.0000,22.00
c8063c68-820c-4ffa-8bd0-a1a591aaff19,38.777318,8.966141,WaterTank,true,1.0000,22.00
1e90e81b-0f60-4844-a5fc-cca05f5b890d,38.749986,8.970741,WaterTank,true,1.0000,22.00
935e9e4c-199e-4afb-aa44-c03fb35b7598,38.790292,8.991538,WaterTank,true,1.0000,22.00
5e436ae8-60a0-4f31-92e8-04e753f6628e,38.772202,8.944995,WaterTank,true,1.0000,22.00
9c7aaee9-14a7-496f-aa0b-7d8df882a608,38.803830,9.014253,WaterTank,true,1.0000,22.00
1b0b175a-558e-4203-98cc-2d8ddb4756c7,38.773139,8.954591,WaterTank,true,1.0000,22.00
52c9bc71-ae44-43c2-916a-61dc492bc803,38.709223,8.982476,WaterTank,true,1.0000,22.00
1a164684-900c-4fd0-a178-7bfa55dc6a55,38.794087,9.009707,WaterTank,true,1.0000,22.00
aafc1a95-4d73-4c9f-bc1b-4ce72a7e8235,38.745512,8.970895,WaterTank,true,1.0000,22.00
12f22c20-151a-4fa0-b753-7b0881c934e7,38.711897,9.015833,WaterTank,true,1.0000,22.00
85cb76e4-1e6c-4617-8ea1-b39c99bfb7a7,38.791560,8.981015,WaterTank,true,1.0000,22.00
daca26e7-77ed-4558-9a8d-6bb5831f193a,38.767358,9.001240,WaterTank,true,1.0000,22.00
d50de3aa-6c2e-4eb8-b77c-0ec90d1f8b25,38.752251,8.983798,WaterTank,true,1.0000,22.00
d855346e-8043-4589-917c-484cb8573add,38.781356,9.006876,WaterTank,true,1.0000,22.00
f15b0ece-a2e7-4545-bfa4-9b9e8c2aaecd,38.783795,8.959694,WaterTank,true,1.0000,22.00
7ef96bc8-3fb8-413e-8793-28da0cd88d54,38.785101,8.955100,WaterTank,true,1.0000,22.00
df975ba3-abdf-46ff-8bce-6471316509a0,38.753969,8.983380,WaterTank,true,1.0000,22.00
888c9788-ab41-474d-96d1-30e55971b81c,38.730627,8.957557,WaterTank,true,1.0000,22.00
d3d0c279-b2ea-48dd-83e6-b077667d0fb7,38.787183,9.020977,WaterTank,true,1.0000,22.00
40978f3d-f63b-435d-9002-eb309511d18d,38.740854,8.944433,WaterTank,true,1.0000,22.00
48c0280b-9b80-49f2-a5f0-bdc28da97ec0,38.801327,8.956025,WaterTank,true,1.0000,22.00
4f35e747-be6a-40dc-a586-7942c2fed123,38.804679,8.997447,WaterTank,true,1.0000,22.00
bad6b236-6878-4a58-9cf8-ff2a2766129e,38.803652,8.937168,WaterTank,true,1.0000,22.00
24402052-dbf8-465d-8702-d76a69f34c10,38.721878,8.947158,WaterTank,true,1.0000,22.00
482b3115-c02a-4830-9034-11e63fdcb2b1,38.776309,8.945279,WaterTank,true,1.0000,22.00
bb4b09dd-c7a9-49c6-945d-6f5f8dd10349,38.755069,8.951502,WaterTank,true,1.0000,22.00
6efa39c6-270a-4e1f-8468-f29a34db9945,38.748653,9.010660,WaterTank,true,1.0000,22.00
65e4d5e2-219f-44b8-9058-5c832febd143,38.751504,9.006957,WaterTank,true,1.0000,22.00
6c55528f-0dc4-49b9-a06a-ee9f0d0b8a60,38.723073,8.972013,WaterTank,true,1.0000,22.00
e2abe66e-1774-4330-92dd-a0a86c2549cb,38.756201,8.956330,WaterTank,true,1.0000,22.00
a12f9f63-c477-4f14-9728-9b77d09156e6,38.793858,8.958002,WaterTank,true,1.0000,22.00
4742f4d7-09c7-4c1c-a51c-7fd64c3e8c8e,38.749705,8.947877,WaterTank,true,1.0000,22.00
01322390-0d55-4caf-a4d5-756670881c47,38.774463,8.989542,WaterTank,true,1.0000,22.00
ccaf4e96-9920-4162-8a69-56277ac1ad2e,38.708736,8.969327,WaterTank,true,1.0000,22.00
f30f0820-6eaf-41b7-aee6-2a5afd1d01e9,38.727589,8.946333,WaterTank,true,1.0000,22.00
3cc426db-8558-493a-bcc4-e4a53f7163d9,38.806021,9.027327,WaterTank,true,1.0000,22.00
239a5d60-2628-4aef-87a2-bd60c7408a80,38.774572,9.014732,WaterTank,true,1.0000,22.00
2581bfaa-88f5-4978-a553-2219d83d2267,38.736824,8.967966,WaterTank,true,1.0000,22.00
6381cc98-d081-4de6-b731-bc87d4ab5b52,38.745862,8.935665,WaterTank,true,1.0000,22.00
eba2885d-ec79-47c4-a6bc-6025170cde06,38.783990,8.937214,WaterTank,true,1.0000,22.00
e8edef83-f688-4810-a959-ebea5ba24421,38.722745,9.001107,WaterTank,true,1.0000,22.00
bae04ec8-36ab-4670-8a31-615bb90e9d83,38.710764,8.961485,WaterTank,true,1.0000,22.00
63b9c586-017a-46c0-bb0a-bb7705a3c3b1,38.711948,9.005557,WaterTank,true,1.0000,22.00
b6a4c76f-7700-44ea-9089-1844c02436f0,38.801212,8.988006,WaterTank,true,1.0000,22.00
386f28ba-8ea4-405f-a5b2-509e4b3ec543,38.789423,8.944960,WaterTank,true,1.0000,22.00
a433faa0-5610-42b6-8223-6f5deb2c0320,38.751764,8.962256,WaterTank,true,1.0000,22.00
25d12644-07ef-41ef-92d3-2fcf927c3207,38.747337,8.969688,WaterTank,true,1.0000,22.00
bc70675d-b688-42ea-9300-4dca7b13b987,38.754207,8.935473,WaterTank,true,1.0000,22.00
e8aee745-3566-4995-bf24-039360d85e9d,38.779193,8.940509,WaterTank,true,1.0000,22.00
fd7031f6-a92c-479f-a1b7-9bb622766c49,38.800421,8.989088,WaterTank,true,1.0000,22.00
3add806b-2700-418c-86e4-a5969095a72d,38.741990,9.006831,WaterTank,true,1.0000,22.00
4fa57c34-7bc7-4b9c-a516-8d22e934310d,38.782180,8.934871,WaterTank,true,1.0000,22.00
3e5a8539-9c2d-4d5a-9bae-ee37797f4a9e,38.741472,9.025086,WaterTank,true,1.0000,22.00
3d914f35-69b1-499c-9058-0ccd1bfef1ec,38.755570,8.999741,WaterTank,true,1.0000,22.00
fa7c72bf-6d9d-404c-9c1e-aaf7c4a1577b,38.796782,8.961764,WaterTank,true,1.0000,22.00
854194cd-a323-4fbc-bd9f-5aea2aac1645,38.788863,8.932344,WaterTank,true,1.0000,22.00
a98f521e-5ac5-448f-b4d3-8ed7bc1fc6ef,38.754177,8.980387,WaterTank,true,1.0000,22.00
0d5b05cc-a97c-4dea-af72-079bf1b0f282,38.715143,8.974907,WaterTank,true,1.0000,22.00
c0170c00-34b2-4475-bb78-cfd859e4dbed,38.736013,8.994626,WaterTank,true,1.0000,22.00
2a2604de-70a2-43f5-ad3a-bb9dee1876b5,38.766548,9.028308,WaterTank,true,1.0000,22.00
fa786148-7b92-45f6-a33f-ecea7df98f8a,38.730800,8.980810,WaterTank,true,1.0000,22.00
c5acdf14-2d51-445e-9984-722790db3bd0,38.775669,9.000930,WaterTank,true,1.0000,22.00
723c375e-d364-4fcc-bc19-4d955a84c128,38.752890,8.982222,WaterTank,true,1.0000,22.00
831602ac-4ed4-4fe4-8ff0-5a1073c88d9d,38.791475,8.972569,WaterTank,true,1.0000,22.00
a312a3ac-ba69-4864-b0fe-d4ba6bb34878,38.726268,9.004869,WaterTank,true,1.0000,22.00
40a7590e-68b3-4241-8465-3913d5dbb812,38.772077,9.023523,WaterTank,true,1.0000,22.00
055d453d-968a-4e6d-abb4-b5925e6ea52c,38.775859,8.999817,WaterTank,true,1.0000,22.00
824737b4-4ff5-4826-b009-bbe419217156,38.784696,8.975960,WaterTank,true,1.0000,22.00
6dc26c5b-1b91-4141-8e98-38422cbb17df,38.741974,8.950731,WaterTank,true,1.0000,22.00
773baa7a-7487-4371-bb6d-b88833a8608f,38.764413,8.969762,WaterTank,true,1.0000,22.00
23d5a821-8c16-4aab-888d-887df9bbb48a,38.768685,8.936906,WaterTank,true,1.0000,22.00
54407a7e-9a6f-4c00-8949-68852770cf82,38.757568,8.948254,WaterTank,true,1.0000,22.00
c92fa5a0-5c3a-481a-ba1e-63a8552b578b,38.755379,9.021863,WaterTank,true,1.0000,22.00
a0b76e9e-0a20-409a-9989-d4ac880c623c,38.803143,8.960605,WaterTank,true,1.0000,22.00
d7b5c6de-6a11-4f7a-aec3-6d3fe51864a3,38.802175,9.025502,WaterTank,true,1.0000,22.00
dc816236-a893-461c-b455-da1fffc0115e,38.786014,8.997109,WaterTank,true,1.0000,22.00
25d3efd0-a376-435c-969e-ce5b000670ac,38.724572,8.973827,WaterTank,true,1.0000,22.00
6ead71b5-95dd-4f13-b38a-ab84f6cced59,38.729654,8.961213,WaterTank,true,1.0000,22.00
8b635b87-9056-491c-8d70-b995c1e214f7,38.760417,8.984436,WaterTank,true,1.0000,22.00
019d9675-5500-469b-81d0-61c13efb2781,38.782684,8.947829,WaterTank,true,1.0000,22.00
f4ef5564-7f37-4ae6-972c-49af38b9e4d1,38.743170,8.938226,WaterTank,true,1.0000,22.00
07e3cb87-e0e7-4035-892f-9b72ff845eaf,38.793614,8.941340,WaterTank,true,1.0000,22.00
fe7f6c37-5ffd-4781-9cb6-271a6844fde3,38.769450,9.008205,WaterTank,true,1.0000,22.00
d2edd5e4-ecc2-42c3-b9a4-2078ffd1a524,38.761171,8.968695,WaterTank,true,1.0000,22.00
a52b565b-03f7-4a1d-984b-6026ffa4b19e,38.745969,8.964820,WaterTank,true,1.0000,22.00
d930b935-8bf4-4c1e-8ddf-e8f0d47fc01d,38.793824,8.943044,WaterTank,true,1.0000,22.00
5fa8742c-ebf9-42ef-b905-ca91d5dfb737,38.761230,8.953863,WaterTank,true,1.0000,22.00
f9e88ce5-b3ac-4902-b9cf-f2a1b7d2da41,38.711408,9.011633,WaterTank,true,1.0000,22.00
af80f81a-3e63-4ea2-92af-1837d02d1600,38.790712,8.947830,WaterTank,true,1.0000,22.00
1d291408-40dd-46d6-8934-80909986ded7,38.774203,8.978001,WaterTank,true,1.0000,22.00
c9d0c9c5-6cc6-43eb-8a4d-236da1b56c27,38.710808,9.004485,WaterTank,true,1.0000,22.00
bd09e201-22f3-45a3-9945-886592e42110,38.730398,9.002987,WaterTank,true,1.0000,22.00
e76ebc68-ac8d-4ac7-9094-2e3d27bb2e6f,38.766385,9.027440,WaterTank,true,1.0000,22.00
146fbd0d-4e94-4ae8-b6cf-5ff3dcc61ea5,38.731542,9.001682,WaterTank,true,1.0000,22.00
90e758c4-02d2-4bf8-9f99-5ff8d7bb7b31,38.709590,9.012715,WaterTank,true,1.0000,22.00
8cd0279e-a295-4dfd-b906-5032c5c255f0,38.777411,8.944158,WaterTank,true,1.0000,22.00
f7cc6426-9287-4975-a23f-a0c4871f3ef2,38.803423,8.982518,WaterTank,true,1.0000,22.00
3739f1f1-4242-4e67-94fc-c26394b9d44d,38.716678,8.936651,WaterTank,true,1.0000,22.00
373b9e3a-24d5-4151-941d-fdaf05ceef5d,38.762578,8.952915,WaterTank,true,1.0000,22.00
37709014-daed-4cf6-aaf7-78bef30db686,38.747791,9.006883,WaterTank,true,1.0000,22.00
25b82763-de4f-41e8-9843-c7eefaf5da54,38.786208,8.955572,WaterTank,true,1.0000,22.00
6174f9a4-8724-402f-b974-d99e34acb514,38.735722,8.942256,WaterTank,true,1.0000,22.00
f2e85f5e-f092-445f-96bd-296d4bb767d5,38.722487,8.935430,WaterTank,true,1.0000,22.00
b7e18f0c-4534-4312-b971-8ff7f4a65c14,38.784510,8.932913,WaterTank,true,1.0000,22.00
d18e7d5e-d378-4f99-bcbb-faad7ff4325e,38.793272,8.975950,WaterTank,true,1.0000,22.00
09edd1ee-9fb4-4f44-9d04-6bb184cd430a,38.782981,8.952990,WaterTank,true,1.0000,22.00
0e9594f0-d931-48e3-8617-e0744aa19567,38.798618,8.961476,WaterTank,true,1.0000,22.00
925198f3-4dd0-4724-9aeb-f90d1278010a,38.771621,8.972856,WaterTank,true,1.0000,22.00
4eaba589-9602-4a9b-bce2-dbcd5de66946,38.715571,8.972303,WaterTank,true,1.0000,22.00
393773ef-1680-4596-8a31-18508d7dcc80,38.762215,8.932757,WaterTank,true,1.0000,22.00
